subscription_id,user_id,plan_type,start_date,end_date,monthly_price,subscription_status,renewal_status
SUB00068172,140008,Basic,2026-01-16,2026-04-16,19,Ended,Renewed
SUB00068173,140008,Basic,2026-04-17,2026-08-31,19,Ended,Renewed
SUB00068174,140009,Free,2022-03-07,2022-06-07,0,Expired,Not Renewed
SUB00068175,140010,Free,2025-05-05,2025-09-05,0,Ended,Renewed
SUB00068176,140010,Free,2025-09-06,2026-03-06,0,Cancelled,Cancelled
SUB00068177,140011,Free,2022-12-25,2023-08-25,0,Ended,Renewed
SUB00068178,140011,Basic,2023-08-26,2024-03-26,19,Cancelled,Cancelled
SUB00068179,140012,Free,2024-12-25,2025-03-25,0,Cancelled,Cancelled
SUB00068180,140013,Pro,2023-07-06,2024-07-06,49,Ended,Renewed
SUB00068181,140013,Pro,2024-07-07,2024-12-07,49,Ended,Renewed
SUB00068182,140013,Pro,2024-12-08,2025-09-08,49,Active,Renewed
SUB00068183,140014,Free,2024-04-01,2024-08-01,0,Ended,Renewed
SUB00068184,140014,Free,2024-08-02,2025-04-02,0,Ended,Renewed
SUB00068185,140014,Basic,2025-04-03,2026-03-03,19,Ended,Renewed
SUB00068186,140014,Basic,2026-03-04,2026-08-31,19,Active,Pending
SUB00068187,140015,Free,2024-08-07,2025-01-07,0,Active,Renewed
SUB00068188,140016,Free,2022-12-05,2023-04-05,0,Active,Renewed
SUB00068189,140017,Free,2026-02-09,2026-06-09,0,Expired,Not Renewed
SUB00068190,140018,Enterprise,2026-08-12,2026-08-31,149,Ended,Renewed
SUB00068191,140019,Basic,2022-01-17,2022-04-17,19,Expired,Not Renewed
SUB00068192,140020,Free,2022-04-15,2022-09-15,0,Ended,Renewed
SUB00068193,140020,Basic,2022-09-16,2023-08-16,19,Ended,Renewed
SUB00068194,140020,Basic,2023-08-17,2024-01-17,19,Active,Renewed
SUB00068195,140021,Free,2024-07-26,2024-12-26,0,Expired,Not Renewed
SUB00068196,140022,Basic,2023-02-08,2023-08-08,19,Cancelled,Cancelled
SUB00068197,140023,Free,2023-07-29,2023-11-29,0,Active,Renewed
SUB00068198,140024,Free,2022-12-19,2023-07-19,0,Ended,Renewed
SUB00068199,140024,Free,2023-07-20,2023-11-20,0,Active,Renewed
SUB00068200,140025,Free,2026-04-02,2026-08-02,0,Ended,Renewed
SUB00068201,140025,Free,2026-08-03,2026-08-31,0,Ended,Renewed
SUB00068202,140026,Basic,2025-05-20,2025-12-20,19,Expired,Not Renewed
SUB00068203,140027,Free,2026-04-03,2026-08-31,0,Ended,Renewed
SUB00068204,140028,Free,2023-02-06,2023-11-06,0,Active,Renewed
SUB00068205,140029,Free,2025-03-07,2026-02-07,0,Active,Renewed
SUB00068206,140030,Basic,2022-04-04,2022-12-04,19,Active,Renewed
SUB00068207,140031,Basic,2025-11-28,2026-08-28,19,Ended,Renewed
SUB00068208,140031,Basic,2026-08-29,2026-08-31,19,Ended,Renewed
SUB00068209,140032,Free,2024-08-15,2025-02-15,0,Ended,Renewed
SUB00068210,140032,Free,2025-02-16,2025-03-16,0,Ended,Renewed
SUB00068211,140032,Free,2025-03-17,2025-12-17,0,Active,Renewed
SUB00068212,140033,Free,2024-07-04,2025-06-04,0,Active,Renewed
SUB00068213,140034,Free,2023-04-11,2024-04-11,0,Ended,Renewed
SUB00068214,140034,Free,2024-04-12,2024-05-12,0,Ended,Renewed
SUB00068215,140034,Free,2024-05-13,2025-02-13,0,Active,Renewed
SUB00068216,140035,Free,2026-02-21,2026-07-21,0,Ended,Renewed
SUB00068217,140035,Free,2026-07-22,2026-08-31,0,Active,Pending
SUB00068218,140036,Free,2024-09-30,2025-05-30,0,Active,Renewed
SUB00068219,140037,Free,2022-10-18,2023-01-18,0,Ended,Renewed
SUB00068220,140037,Free,2023-01-19,2023-07-19,0,Active,Renewed
SUB00068221,140038,Free,2025-04-23,2025-10-23,0,Expired,Not Renewed
SUB00068222,140039,Free,2023-10-07,2024-08-07,0,Ended,Renewed
SUB00068223,140039,Free,2024-08-08,2024-09-08,0,Expired,Not Renewed
SUB00068224,140040,Enterprise,2023-07-07,2024-02-07,149,Expired,Not Renewed
SUB00068225,140041,Free,2025-07-24,2026-06-24,0,Ended,Renewed
SUB00068226,140041,Basic,2026-06-25,2026-08-31,19,Cancelled,Cancelled
SUB00068227,140042,Basic,2026-06-03,2026-08-03,19,Expired,Not Renewed
SUB00068228,140043,Free,2023-12-09,2024-08-09,0,Active,Renewed
SUB00068229,140044,Free,2025-09-27,2026-08-27,0,Active,Renewed
SUB00068230,140045,Basic,2025-07-11,2025-10-11,19,Active,Renewed
SUB00068231,140046,Free,2025-11-05,2026-04-05,0,Ended,Renewed
SUB00068232,140046,Basic,2026-04-06,2026-08-31,19,Active,Pending
SUB00068233,140047,Basic,2022-01-10,2022-10-10,19,Active,Renewed
SUB00068234,140048,Basic,2023-05-10,2024-05-10,19,Cancelled,Cancelled
SUB00068235,140049,Free,2025-02-25,2025-12-25,0,Ended,Renewed
SUB00068236,140049,Free,2025-12-26,2026-02-26,0,Ended,Renewed
SUB00068237,140049,Free,2026-02-27,2026-05-27,0,Active,Renewed
SUB00068238,140050,Free,2022-02-28,2022-05-28,0,Ended,Renewed
SUB00068239,140050,Free,2022-05-29,2022-08-29,0,Expired,Not Renewed
SUB00068240,140051,Free,2022-05-10,2022-06-10,0,Ended,Renewed
SUB00068241,140051,Free,2022-06-11,2022-07-11,0,Ended,Renewed
SUB00068242,140051,Free,2022-07-12,2023-06-12,0,Active,Renewed
SUB00068243,140052,Free,2024-05-13,2025-04-13,0,Active,Renewed
SUB00068244,140053,Free,2022-10-10,2023-04-10,0,Ended,Renewed
SUB00068245,140053,Free,2023-04-11,2023-12-11,0,Ended,Renewed
SUB00068246,140053,Free,2023-12-12,2024-09-12,0,Ended,Renewed
SUB00068247,140053,Free,2024-09-13,2024-12-13,0,Active,Renewed
SUB00068248,140054,Free,2023-11-18,2024-08-18,0,Active,Renewed
SUB00068249,140055,Basic,2025-02-19,2025-12-19,19,Active,Renewed
SUB00068250,140056,Basic,2023-12-21,2024-06-21,19,Ended,Renewed
SUB00068251,140056,Basic,2024-06-22,2025-05-22,19,Active,Renewed
SUB00068252,140057,Free,2022-08-14,2022-11-14,0,Active,Renewed
SUB00068253,140058,Free,2023-12-27,2024-08-27,0,Cancelled,Cancelled
SUB00068254,140059,Free,2022-03-20,2022-11-20,0,Active,Renewed
SUB00068255,140060,Free,2025-10-17,2025-12-17,0,Cancelled,Cancelled
SUB00068256,140061,Free,2022-09-29,2023-07-29,0,Ended,Renewed
SUB00068257,140061,Pro,2023-07-30,2024-01-30,49,Ended,Renewed
SUB00068258,140061,Pro,2024-01-31,2024-04-30,49,Active,Renewed
SUB00068259,140062,Free,2025-11-12,2026-05-12,0,Ended,Renewed
SUB00068260,140062,Free,2026-05-13,2026-08-31,0,Active,Pending
SUB00068261,140063,Basic,2025-11-28,2026-07-28,19,Cancelled,Cancelled
SUB00068262,140064,Basic,2025-07-26,2026-05-26,19,Ended,Renewed
SUB00068263,140064,Free,2026-05-27,2026-07-27,0,Expired,Not Renewed
SUB00068264,140065,Free,2022-01-10,2022-08-10,0,Ended,Renewed
SUB00068265,140065,Free,2022-08-11,2023-03-11,0,Ended,Renewed
SUB00068266,140065,Basic,2023-03-12,2024-02-12,19,Active,Renewed
SUB00068267,140066,Enterprise,2023-09-07,2024-02-07,149,Expired,Not Renewed
SUB00068268,140067,Basic,2023-12-05,2024-01-05,19,Cancelled,Cancelled
SUB00068269,140068,Free,2022-02-17,2022-10-17,0,Ended,Renewed
SUB00068270,140068,Free,2022-10-18,2023-08-18,0,Ended,Renewed
SUB00068271,140068,Free,2023-08-19,2024-08-19,0,Active,Renewed
SUB00068272,140069,Pro,2025-09-09,2026-01-09,49,Active,Renewed
SUB00068273,140070,Basic,2023-01-14,2023-04-14,19,Expired,Not Renewed
SUB00068274,140071,Free,2025-02-25,2025-07-25,0,Ended,Renewed
SUB00068275,140071,Free,2025-07-26,2026-03-26,0,Active,Renewed
SUB00068276,140072,Free,2022-07-12,2023-07-12,0,Ended,Renewed
SUB00068277,140072,Free,2023-07-13,2023-11-13,0,Ended,Renewed
SUB00068278,140072,Free,2023-11-14,2024-08-14,0,Active,Renewed
SUB00068279,140073,Free,2023-10-01,2024-06-01,0,Active,Renewed
SUB00068280,140074,Free,2023-03-06,2023-06-06,0,Active,Renewed
SUB00068281,140075,Free,2023-12-05,2024-03-05,0,Ended,Renewed
SUB00068282,140075,Free,2024-03-06,2025-02-06,0,Active,Renewed
SUB00068283,140076,Free,2023-04-10,2024-04-10,0,Ended,Renewed
SUB00068284,140076,Free,2024-04-11,2024-06-11,0,Ended,Renewed
SUB00068285,140076,Free,2024-06-12,2024-11-12,0,Active,Renewed
SUB00068286,140077,Free,2022-05-13,2023-03-13,0,Active,Renewed
SUB00068287,140078,Free,2022-10-13,2023-04-13,0,Ended,Renewed
SUB00068288,140078,Free,2023-04-14,2024-03-14,0,Active,Renewed
SUB00068289,140079,Basic,2024-08-08,2025-07-08,19,Active,Renewed
SUB00068290,140080,Free,2025-05-06,2026-03-06,0,Active,Renewed
SUB00068291,140081,Pro,2023-06-27,2024-04-27,49,Active,Renewed
SUB00068292,140082,Free,2026-04-30,2026-08-31,0,Cancelled,Cancelled
SUB00068293,140083,Basic,2025-11-01,2026-06-01,19,Ended,Renewed
SUB00068294,140083,Basic,2026-06-02,2026-08-31,19,Active,Pending
SUB00068295,140084,Free,2025-11-07,2026-06-07,0,Active,Renewed
SUB00068296,140085,Free,2025-10-08,2026-06-08,0,Ended,Renewed
SUB00068297,140085,Free,2026-06-09,2026-08-31,0,Active,Pending
SUB00068298,140086,Basic,2025-11-02,2026-08-31,19,Ended,Renewed
SUB00068299,140087,Pro,2023-04-22,2024-04-22,49,Ended,Renewed
SUB00068300,140087,Pro,2024-04-23,2024-11-23,49,Active,Renewed
SUB00068301,140088,Basic,2026-08-16,2026-08-31,19,Ended,Renewed
SUB00068302,140089,Free,2023-04-04,2023-11-04,0,Active,Renewed
SUB00068303,140090,Basic,2026-03-18,2026-07-18,19,Ended,Renewed
SUB00068304,140090,Pro,2026-07-19,2026-08-31,49,Ended,Renewed
SUB00068305,140091,Basic,2024-10-03,2025-04-03,19,Ended,Renewed
SUB00068306,140091,Pro,2025-04-04,2025-12-04,49,Ended,Renewed
SUB00068307,140091,Pro,2025-12-05,2026-07-05,49,Ended,Renewed
SUB00068308,140091,Pro,2026-07-06,2026-08-31,49,Active,Pending
SUB00068309,140092,Free,2025-06-24,2025-11-24,0,Active,Renewed
SUB00068310,140093,Basic,2026-04-03,2026-08-31,19,Ended,Renewed
SUB00068311,140094,Free,2023-11-09,2024-09-09,0,Ended,Renewed
SUB00068312,140094,Free,2024-09-10,2025-07-10,0,Active,Renewed
SUB00068313,140095,Free,2023-01-21,2023-02-21,0,Ended,Renewed
SUB00068314,140095,Basic,2023-02-22,2023-11-22,19,Ended,Renewed
SUB00068315,140095,Basic,2023-11-23,2024-09-23,19,Active,Renewed
SUB00068316,140096,Enterprise,2022-06-11,2023-03-11,149,Ended,Renewed
SUB00068317,140096,Enterprise,2023-03-12,2024-01-12,149,Ended,Renewed
SUB00068318,140096,Enterprise,2024-01-13,2024-11-13,149,Active,Renewed
SUB00068319,140097,Pro,2026-06-22,2026-08-31,49,Active,Pending
SUB00068320,140098,Free,2026-01-17,2026-08-31,0,Ended,Renewed
SUB00068321,140099,Free,2026-01-24,2026-02-24,0,Ended,Renewed
SUB00068322,140099,Free,2026-02-25,2026-05-25,0,Active,Renewed
SUB00068323,140100,Basic,2022-07-25,2022-11-25,19,Ended,Renewed
SUB00068324,140100,Pro,2022-11-26,2023-11-26,49,Active,Renewed
SUB00068325,140101,Free,2022-08-17,2023-07-17,0,Active,Renewed
SUB00068326,140102,Free,2022-10-19,2023-01-19,0,Active,Renewed
SUB00068327,140103,Free,2023-05-05,2023-08-05,0,Ended,Renewed
SUB00068328,140103,Free,2023-08-06,2024-06-06,0,Ended,Renewed
SUB00068329,140103,Free,2024-06-07,2025-02-07,0,Active,Renewed
SUB00068330,140104,Pro,2025-09-07,2026-05-07,49,Ended,Renewed
SUB00068331,140104,Pro,2026-05-08,2026-08-31,49,Active,Pending
SUB00068332,140105,Free,2023-12-24,2024-11-24,0,Ended,Renewed
SUB00068333,140105,Free,2024-11-25,2025-09-25,0,Active,Renewed
SUB00068334,140106,Free,2025-03-25,2025-10-25,0,Expired,Not Renewed
SUB00068335,140107,Basic,2022-03-01,2022-10-01,19,Expired,Not Renewed
SUB00068336,140108,Basic,2023-07-17,2023-09-17,19,Ended,Renewed
SUB00068337,140108,Pro,2023-09-18,2023-11-18,49,Expired,Not Renewed
SUB00068338,140109,Free,2022-12-08,2023-12-08,0,Ended,Renewed
SUB00068339,140109,Free,2023-12-09,2024-11-09,0,Active,Renewed
SUB00068340,140110,Free,2024-04-01,2024-08-01,0,Ended,Renewed
SUB00068341,140110,Free,2024-08-02,2025-01-02,0,Expired,Not Renewed
SUB00068342,140111,Free,2024-01-04,2024-05-04,0,Ended,Renewed
SUB00068343,140111,Free,2024-05-05,2025-05-05,0,Ended,Renewed
SUB00068344,140111,Free,2025-05-06,2026-05-06,0,Active,Renewed
SUB00068345,140112,Free,2023-01-14,2023-04-14,0,Active,Renewed
SUB00068346,140113,Free,2024-08-01,2024-11-01,0,Active,Renewed
SUB00068347,140114,Free,2026-08-01,2026-08-31,0,Ended,Renewed
SUB00068348,140115,Basic,2023-06-26,2023-07-26,19,Ended,Renewed
SUB00068349,140115,Basic,2023-07-27,2024-04-27,19,Active,Renewed
SUB00068350,140116,Free,2022-11-02,2023-04-02,0,Cancelled,Cancelled
SUB00068351,140117,Free,2025-02-03,2025-08-03,0,Ended,Renewed
SUB00068352,140117,Basic,2025-08-04,2026-02-04,19,Active,Renewed
SUB00068353,140118,Free,2024-06-08,2025-01-08,0,Expired,Not Renewed
SUB00068354,140119,Basic,2025-10-15,2026-08-15,19,Ended,Renewed
SUB00068355,140119,Basic,2026-08-16,2026-08-31,19,Active,Pending
SUB00068356,140120,Free,2024-02-18,2024-03-18,0,Expired,Not Renewed
SUB00068357,140121,Free,2023-01-11,2023-08-11,0,Expired,Not Renewed
SUB00068358,140122,Free,2026-07-09,2026-08-31,0,Active,Pending
SUB00068359,140123,Free,2025-09-29,2025-11-29,0,Ended,Renewed
SUB00068360,140123,Basic,2025-11-30,2026-04-30,19,Ended,Renewed
SUB00068361,140123,Basic,2026-05-01,2026-08-31,19,Active,Pending
SUB00068362,140124,Free,2023-12-06,2024-04-06,0,Active,Renewed
SUB00068363,140125,Basic,2022-08-16,2023-05-16,19,Ended,Renewed
SUB00068364,140125,Basic,2023-05-17,2024-02-17,19,Active,Renewed
SUB00068365,140126,Free,2025-11-18,2026-06-18,0,Ended,Renewed
SUB00068366,140126,Free,2026-06-19,2026-08-31,0,Expired,Not Renewed
SUB00068367,140127,Free,2022-04-15,2022-11-15,0,Expired,Not Renewed
SUB00068368,140128,Free,2024-12-08,2025-07-08,0,Active,Renewed
SUB00068369,140129,Pro,2024-01-15,2024-10-15,49,Active,Renewed
SUB00068370,140130,Free,2024-10-12,2025-09-12,0,Ended,Renewed
SUB00068371,140130,Free,2025-09-13,2026-08-13,0,Ended,Renewed
SUB00068372,140130,Free,2026-08-14,2026-08-31,0,Ended,Renewed
SUB00068373,140131,Free,2023-04-03,2023-12-03,0,Active,Renewed
SUB00068374,140132,Free,2024-12-18,2025-12-18,0,Ended,Renewed
SUB00068375,140132,Free,2025-12-19,2026-08-31,0,Ended,Renewed
SUB00068376,140133,Pro,2023-01-30,2023-08-30,49,Cancelled,Cancelled
SUB00068377,140134,Free,2025-02-08,2025-07-08,0,Expired,Not Renewed
SUB00068378,140135,Basic,2026-01-04,2026-08-31,19,Ended,Renewed
SUB00068379,140136,Basic,2025-10-18,2026-05-18,19,Ended,Renewed
SUB00068380,140136,Basic,2026-05-19,2026-06-19,19,Ended,Renewed
SUB00068381,140136,Pro,2026-06-20,2026-08-31,49,Active,Pending
SUB00068382,140137,Free,2023-12-18,2024-10-18,0,Cancelled,Cancelled
SUB00068383,140138,Free,2023-12-15,2024-09-15,0,Active,Renewed
SUB00068384,140139,Basic,2023-08-23,2024-04-23,19,Active,Renewed
SUB00068385,140140,Basic,2023-12-02,2024-10-02,19,Active,Renewed
SUB00068386,140141,Free,2022-06-14,2022-12-14,0,Expired,Not Renewed
SUB00068387,140142,Free,2023-06-16,2024-03-16,0,Ended,Renewed
SUB00068388,140142,Free,2024-03-17,2024-11-17,0,Active,Renewed
SUB00068389,140143,Basic,2025-07-18,2026-01-18,19,Ended,Renewed
SUB00068390,140143,Basic,2026-01-19,2026-08-31,19,Active,Pending
SUB00068391,140144,Free,2026-03-30,2026-07-30,0,Ended,Renewed
SUB00068392,140144,Free,2026-07-31,2026-08-31,0,Active,Pending
SUB00068393,140145,Free,2024-06-02,2025-02-02,0,Ended,Renewed
SUB00068394,140145,Free,2025-02-03,2025-11-03,0,Ended,Renewed
SUB00068395,140145,Free,2025-11-04,2026-07-04,0,Active,Renewed
SUB00068396,140146,Basic,2022-03-25,2022-11-25,19,Expired,Not Renewed
SUB00068397,140147,Free,2026-06-23,2026-08-31,0,Active,Pending
SUB00068398,140148,Free,2025-05-21,2026-03-21,0,Active,Renewed
SUB00068399,140149,Basic,2026-08-15,2026-08-31,19,Active,Pending
SUB00068400,140150,Free,2025-07-05,2026-05-05,0,Ended,Renewed
SUB00068401,140150,Free,2026-05-06,2026-08-31,0,Active,Pending
SUB00068402,140151,Free,2022-06-15,2023-05-15,0,Ended,Renewed
SUB00068403,140151,Basic,2023-05-16,2023-09-16,19,Ended,Renewed
SUB00068404,140151,Basic,2023-09-17,2023-12-17,19,Active,Renewed
SUB00068405,140152,Free,2025-04-12,2025-08-12,0,Ended,Renewed
SUB00068406,140152,Free,2025-08-13,2026-08-13,0,Active,Renewed
SUB00068407,140153,Free,2023-04-21,2023-09-21,0,Active,Renewed
SUB00068408,140154,Free,2023-10-26,2024-10-26,0,Ended,Renewed
SUB00068409,140154,Free,2024-10-27,2025-05-27,0,Ended,Renewed
SUB00068410,140154,Free,2025-05-28,2026-02-28,0,Active,Renewed
SUB00068411,140155,Free,2022-07-12,2022-08-12,0,Cancelled,Cancelled
SUB00068412,140156,Basic,2022-06-10,2022-11-10,19,Ended,Renewed
SUB00068413,140156,Basic,2022-11-11,2023-09-11,19,Active,Renewed
SUB00068414,140157,Free,2024-09-03,2025-08-03,0,Active,Renewed
SUB00068415,140158,Free,2025-09-25,2026-08-25,0,Active,Renewed
SUB00068416,140159,Basic,2023-09-16,2023-10-16,19,Ended,Renewed
SUB00068417,140159,Basic,2023-10-17,2024-07-17,19,Active,Renewed
SUB00068418,140160,Pro,2023-12-06,2024-04-06,49,Ended,Renewed
SUB00068419,140160,Pro,2024-04-07,2024-07-07,49,Active,Renewed
SUB00068420,140161,Free,2026-08-25,2026-08-31,0,Ended,Renewed
SUB00068421,140162,Free,2024-01-03,2024-11-03,0,Ended,Renewed
SUB00068422,140162,Free,2024-11-04,2025-03-04,0,Cancelled,Cancelled
SUB00068423,140163,Free,2023-10-03,2024-04-03,0,Cancelled,Cancelled
SUB00068424,140164,Basic,2026-03-28,2026-08-31,19,Expired,Not Renewed
SUB00068425,140165,Free,2025-11-02,2026-08-31,0,Ended,Renewed
SUB00068426,140166,Basic,2023-03-27,2023-04-27,19,Ended,Renewed
SUB00068427,140166,Basic,2023-04-28,2023-07-28,19,Active,Renewed
SUB00068428,140167,Free,2025-11-11,2026-03-11,0,Ended,Renewed
SUB00068429,140167,Basic,2026-03-12,2026-06-12,19,Ended,Renewed
SUB00068430,140167,Basic,2026-06-13,2026-08-31,19,Active,Pending
SUB00068431,140168,Free,2024-07-18,2025-01-18,0,Ended,Renewed
SUB00068432,140168,Free,2025-01-19,2025-05-19,0,Active,Renewed
SUB00068433,140169,Free,2025-12-01,2026-08-31,0,Cancelled,Cancelled
SUB00068434,140170,Free,2022-03-06,2023-03-06,0,Ended,Renewed
SUB00068435,140170,Basic,2023-03-07,2024-02-07,19,Cancelled,Cancelled
SUB00068436,140171,Free,2026-04-16,2026-08-31,0,Expired,Not Renewed
SUB00068437,140172,Free,2024-05-05,2024-09-05,0,Ended,Renewed
SUB00068438,140172,Free,2024-09-06,2024-11-06,0,Ended,Renewed
SUB00068439,140172,Free,2024-11-07,2025-04-07,0,Ended,Renewed
SUB00068440,140172,Free,2025-04-08,2025-08-08,0,Active,Renewed
SUB00068441,140173,Free,2022-10-05,2022-12-05,0,Ended,Renewed
SUB00068442,140173,Free,2022-12-06,2023-11-06,0,Ended,Renewed
SUB00068443,140173,Free,2023-11-07,2024-06-07,0,Active,Renewed
SUB00068444,140174,Free,2024-08-28,2025-07-28,0,Ended,Renewed
SUB00068445,140174,Free,2025-07-29,2025-09-29,0,Cancelled,Cancelled
SUB00068446,140175,Basic,2023-01-17,2023-03-17,19,Ended,Renewed
SUB00068447,140175,Pro,2023-03-18,2023-09-18,49,Expired,Not Renewed
SUB00068448,140176,Free,2025-01-18,2025-12-18,0,Active,Renewed
SUB00068449,140177,Basic,2022-08-09,2023-07-09,19,Ended,Renewed
SUB00068450,140177,Pro,2023-07-10,2023-11-10,49,Expired,Not Renewed
SUB00068451,140178,Free,2024-05-01,2024-10-01,0,Ended,Renewed
SUB00068452,140178,Free,2024-10-02,2025-06-02,0,Cancelled,Cancelled
SUB00068453,140179,Free,2024-07-22,2024-09-22,0,Ended,Renewed
SUB00068454,140179,Free,2024-09-23,2025-03-23,0,Ended,Renewed
SUB00068455,140179,Free,2025-03-24,2026-03-24,0,Active,Renewed
SUB00068456,140180,Free,2023-02-14,2023-08-14,0,Active,Renewed
SUB00068457,140181,Basic,2023-05-22,2023-08-22,19,Ended,Renewed
SUB00068458,140181,Pro,2023-08-23,2024-05-23,49,Ended,Renewed
SUB00068459,140181,Pro,2024-05-24,2025-05-24,49,Active,Renewed
SUB00068460,140182,Free,2024-06-24,2025-05-24,0,Ended,Renewed
SUB00068461,140182,Free,2025-05-25,2026-05-25,0,Active,Renewed
SUB00068462,140183,Free,2023-05-28,2024-01-28,0,Expired,Not Renewed
SUB00068463,140184,Free,2024-02-29,2024-12-29,0,Ended,Renewed
SUB00068464,140184,Basic,2024-12-30,2025-05-30,19,Active,Renewed
SUB00068465,140185,Free,2022-07-15,2023-01-15,0,Active,Renewed
SUB00068466,140186,Free,2022-10-15,2023-02-15,0,Ended,Renewed
SUB00068467,140186,Free,2023-02-16,2024-01-16,0,Ended,Renewed
SUB00068468,140186,Free,2024-01-17,2024-04-17,0,Active,Renewed
SUB00068469,140187,Free,2022-06-27,2023-06-27,0,Active,Renewed
SUB00068470,140188,Free,2025-09-29,2026-04-29,0,Ended,Renewed
SUB00068471,140188,Free,2026-04-30,2026-08-31,0,Active,Pending
SUB00068472,140189,Free,2023-10-13,2024-06-13,0,Ended,Renewed
SUB00068473,140189,Basic,2024-06-14,2024-11-14,19,Ended,Renewed
SUB00068474,140189,Basic,2024-11-15,2025-11-15,19,Active,Renewed
SUB00068475,140190,Free,2026-08-28,2026-08-31,0,Cancelled,Cancelled
SUB00068476,140191,Basic,2024-09-01,2025-05-01,19,Ended,Renewed
SUB00068477,140191,Basic,2025-05-02,2026-03-02,19,Active,Renewed
SUB00068478,140192,Free,2024-02-07,2024-08-07,0,Ended,Renewed
SUB00068479,140192,Free,2024-08-08,2025-07-08,0,Active,Renewed
SUB00068480,140193,Free,2024-05-16,2024-11-16,0,Expired,Not Renewed
SUB00068481,140194,Free,2026-01-12,2026-08-31,0,Ended,Renewed
SUB00068482,140195,Free,2026-01-18,2026-04-18,0,Ended,Renewed
SUB00068483,140195,Free,2026-04-19,2026-08-31,0,Cancelled,Cancelled
SUB00068484,140196,Free,2026-04-11,2026-08-31,0,Ended,Renewed
SUB00068485,140197,Free,2026-03-11,2026-08-31,0,Ended,Renewed
SUB00068486,140198,Free,2022-12-08,2023-06-08,0,Expired,Not Renewed
SUB00068487,140199,Pro,2026-04-08,2026-08-31,49,Active,Pending
SUB00068488,140200,Free,2024-05-21,2025-05-21,0,Active,Renewed
SUB00068489,140201,Free,2023-06-12,2023-08-12,0,Ended,Renewed
SUB00068490,140201,Free,2023-08-13,2024-08-13,0,Active,Renewed
SUB00068491,140202,Free,2022-07-27,2023-01-27,0,Active,Renewed
SUB00068492,140203,Free,2022-12-22,2023-12-22,0,Ended,Renewed
SUB00068493,140203,Basic,2023-12-23,2024-05-23,19,Ended,Renewed
SUB00068494,140203,Pro,2024-05-24,2025-02-24,49,Ended,Renewed
SUB00068495,140203,Pro,2025-02-25,2026-02-25,49,Active,Renewed
SUB00068496,140204,Free,2026-03-23,2026-07-23,0,Ended,Renewed
SUB00068497,140204,Basic,2026-07-24,2026-08-31,19,Ended,Renewed
SUB00068498,140205,Basic,2024-05-18,2025-04-18,19,Active,Renewed
SUB00068499,140206,Free,2022-02-28,2022-07-28,0,Expired,Not Renewed
