user_id,signup_date,country,age_group,gender,acquisition_channel,device_type,initial_plan,account_status
165510,2024-10-20,USA,25-34,Female,LinkedIn,Desktop,Basic,Active
165511,2025-08-28,USA,35-44,Male,Google Ads,Tablet,Free,Active
165512,2022-11-09,Singapore,25-34,Male,Email,Mobile,Free,Inactive
165513,2024-03-07,UK,25-34,Male,Google Ads,Desktop,Basic,Active
165514,2022-03-29,India,45-54,Male,Google Ads,Desktop,Basic,Active
165515,2026-02-20,Australia,25-34,Male,Organic Search,Mobile,Basic,Inactive
165516,2022-11-25,India,25-34,Female,Organic Search,Desktop,Free,Active
165517,2024-08-08,Germany,18-24,Male,Facebook Ads,Desktop,Free,Active
165518,2023-10-07,Australia,25-34,Male,Organic Search,Mobile,Basic,Active
165519,2024-09-03,Germany,45-54,Male,Facebook Ads,Mobile,Basic,Active
165520,2026-02-11,India,25-34,Female,Referral,Mobile,Free,Active
165521,2024-11-02,UAE,45-54,Male,Instagram,Tablet,Free,Inactive
165522,2025-05-26,UK,25-34,Male,Google Ads,Desktop,Free,Active
165523,2024-05-07,Australia,25-34,Male,Organic Search,Mobile,Pro,Active
165524,2024-05-23,USA,18-24,Male,Facebook Ads,Mobile,Free,Inactive
165525,2023-02-19,India,35-44,Male,Google Ads,Desktop,Free,Inactive
165526,2024-04-26,India,25-34,Male,Facebook Ads,Desktop,Free,Inactive
165527,2024-10-28,India,45-54,Female,Instagram,Desktop,Enterprise,Active
165528,2022-03-01,USA,35-44,Male,Google Ads,Desktop,Free,Inactive
165529,2024-01-01,India,35-44,Male,Facebook Ads,Mobile,Free,Active
165530,2023-02-25,USA,18-24,Male,Organic Search,Desktop,Basic,Active
165531,2024-09-21,UK,25-34,Female,Organic Search,Mobile,Free,Active
165532,2023-02-01,USA,25-34,Female,Organic Search,Tablet,Free,Active
165533,2024-12-21,India,25-34,Male,Google Ads,Mobile,Free,Churned
165534,2022-04-29,USA,25-34,Male,LinkedIn,Desktop,Free,Active
165535,2025-02-10,Germany,18-24,Male,LinkedIn,Mobile,Free,Active
165536,2026-05-06,USA,18-24,Male,Referral,Desktop,Free,Active
165537,2024-12-12,India,25-34,Male,Facebook Ads,Tablet,Free,Inactive
165538,2022-10-29,UK,45-54,Male,Google Ads,Mobile,Pro,Active
165539,2023-02-17,UK,45-54,Female,Facebook Ads,Mobile,Free,Active
165540,2023-01-24,India,25-34,Female,Organic Search,Desktop,Pro,Active
165541,2022-03-30,India,35-44,Female,Google Ads,Mobile,Free,Inactive
165542,2025-03-01,USA,25-34,Female,Instagram,Desktop,Basic,Churned
165543,2024-07-31,India,18-24,Female,Google Ads,Desktop,Pro,Active
165544,2022-03-02,India,18-24,Male,Organic Search,Desktop,Free,Active
165545,2022-07-11,USA,25-34,Male,Google Ads,Desktop,Basic,Churned
165546,2025-05-31,India,25-34,Male,Google Ads,Desktop,Free,Inactive
165547,2026-06-21,India,25-34,Male,Organic Search,Desktop,Free,Active
165548,2025-04-04,Australia,25-34,Male,Referral,Desktop,Free,Active
165549,2025-01-15,USA,25-34,Male,Instagram,Mobile,Free,Churned
165550,2022-12-14,Germany,35-44,Male,Google Ads,Tablet,Free,Active
165551,2023-08-27,UAE,45-54,Male,Google Ads,Desktop,Free,Active
165552,2024-08-08,Singapore,45-54,Male,LinkedIn,Tablet,Free,Active
165553,2024-10-20,India,25-34,Male,Email,Mobile,Free,Active
165554,2022-04-14,USA,35-44,Male,Email,Desktop,Free,Active
165555,2025-07-16,USA,55+,Male,LinkedIn,Desktop,Free,Inactive
165556,2025-11-08,Germany,25-34,Female,Google Ads,Desktop,Free,Active
165557,2024-08-13,USA,35-44,Male,Referral,Mobile,Free,Active
165558,2024-01-12,India,35-44,Female,Organic Search,Mobile,Basic,Inactive
165559,2022-07-23,USA,18-24,Female,Email,Desktop,Free,Active
165560,2024-12-08,India,18-24,Male,Google Ads,Mobile,Basic,Inactive
165561,2025-11-19,Germany,45-54,Male,Facebook Ads,Tablet,Free,Active
165562,2024-03-22,USA,45-54,Male,Email,Desktop,Free,Active
165563,2022-10-11,UK,25-34,Male,Email,Desktop,Basic,Active
165564,2022-08-02,India,18-24,Male,Organic Search,Mobile,Free,Active
165565,2022-01-07,USA,35-44,Male,Organic Search,Mobile,Free,Active
165566,2025-02-27,USA,25-34,Male,Facebook Ads,Mobile,Free,Active
165567,2024-11-04,UK,35-44,Male,Google Ads,Desktop,Free,Inactive
165568,2025-09-14,Germany,18-24,Female,Referral,Desktop,Basic,Active
165569,2025-07-04,Canada,25-34,Female,Google Ads,Desktop,Free,Inactive
165570,2026-06-19,USA,25-34,Male,Organic Search,Desktop,Free,Active
165571,2025-09-05,Singapore,25-34,Female,Facebook Ads,Desktop,Free,Churned
165572,2026-08-26,India,35-44,Male,Google Ads,Mobile,Basic,Active
165573,2024-04-27,USA,45-54,Male,Organic Search,Desktop,Free,Inactive
165574,2023-01-21,UK,25-34,Male,LinkedIn,Desktop,Basic,Active
165575,2024-04-06,USA,25-34,Female,Organic Search,Desktop,Free,Inactive
165576,2024-07-31,India,25-34,Male,Google Ads,Mobile,Free,Churned
165577,2024-12-16,India,55+,Male,Referral,Mobile,Free,Active
165578,2025-11-05,UK,18-24,Male,Referral,Tablet,Free,Active
165579,2022-12-23,India,18-24,Male,Organic Search,Mobile,Basic,Active
165580,2024-11-01,India,25-34,Male,Organic Search,Mobile,Free,Active
165581,2025-08-21,India,45-54,Male,LinkedIn,Desktop,Pro,Active
165582,2025-08-24,UK,45-54,Female,Referral,Desktop,Free,Active
165583,2022-05-20,India,45-54,Male,Google Ads,Desktop,Free,Active
165584,2024-05-17,UAE,25-34,Male,Google Ads,Desktop,Free,Active
165585,2025-01-20,Canada,25-34,Male,Instagram,Mobile,Free,Active
165586,2025-03-21,India,35-44,Male,LinkedIn,Desktop,Free,Active
165587,2024-03-04,USA,45-54,Male,Google Ads,Mobile,Free,Active
165588,2022-01-24,India,35-44,Male,Organic Search,Mobile,Free,Churned
165589,2022-01-29,Germany,45-54,Male,Referral,Tablet,Free,Active
165590,2024-02-14,India,25-34,Female,Referral,Mobile,Free,Active
165591,2026-05-07,India,25-34,Female,Email,Mobile,Free,Active
165592,2024-03-28,Canada,25-34,Other,Instagram,Desktop,Free,Active
165593,2026-06-12,India,45-54,Female,Organic Search,Desktop,Free,Active
165594,2024-10-29,USA,18-24,Male,Facebook Ads,Desktop,Free,Inactive
165595,2025-10-26,Germany,35-44,Female,LinkedIn,Mobile,Basic,Active
165596,2024-12-08,Australia,35-44,Male,Organic Search,Desktop,Free,Active
165597,2022-05-10,India,18-24,Male,Organic Search,Desktop,Free,Inactive
165598,2022-11-23,Germany,35-44,Male,Email,Desktop,Free,Active
165599,2024-09-23,India,35-44,Male,Facebook Ads,Desktop,Free,Active
165600,2025-04-19,USA,18-24,Male,Organic Search,Mobile,Free,Active
165601,2022-04-07,UK,45-54,Female,Instagram,Mobile,Free,Churned
165602,2023-10-01,India,45-54,Male,Referral,Desktop,Basic,Active
165603,2026-01-28,USA,18-24,Male,Facebook Ads,Mobile,Free,Active
165604,2022-12-01,USA,25-34,Female,Email,Desktop,Free,Active
165605,2024-01-27,Germany,25-34,Male,Organic Search,Mobile,Free,Inactive
165606,2022-12-18,India,25-34,Male,Google Ads,Desktop,Free,Active
165607,2025-01-19,India,25-34,Female,Google Ads,Mobile,Free,Active
165608,2025-10-08,USA,18-24,Male,Organic Search,Mobile,Free,Active
165609,2023-06-30,UK,18-24,Female,Facebook Ads,Mobile,Free,Churned
165610,2024-02-12,USA,45-54,Male,Organic Search,Desktop,Basic,Inactive
165611,2023-10-23,India,35-44,Male,Referral,Mobile,Basic,Inactive
165612,2024-10-28,India,18-24,Female,Instagram,Desktop,Free,Active
165613,2022-02-17,India,45-54,Male,Organic Search,Desktop,Free,Active
165614,2024-05-14,Canada,25-34,Female,Google Ads,Mobile,Free,Inactive
165615,2025-01-23,Germany,25-34,Female,Organic Search,Mobile,Basic,Active
165616,2026-05-09,India,35-44,Male,Instagram,Tablet,Basic,Inactive
165617,2022-06-03,USA,35-44,Male,Google Ads,Mobile,Free,Active
165618,2025-10-19,USA,25-34,Female,Organic Search,Tablet,Free,Churned
165619,2024-07-09,USA,18-24,Female,Google Ads,Desktop,Basic,Active
165620,2025-05-07,USA,25-34,Male,Instagram,Desktop,Free,Churned
165621,2022-10-02,Canada,25-34,Female,Facebook Ads,Tablet,Free,Active
165622,2022-11-18,USA,45-54,Male,Facebook Ads,Desktop,Free,Active
165623,2025-07-16,Singapore,25-34,Male,Organic Search,Desktop,Free,Active
165624,2023-08-08,USA,35-44,Male,Organic Search,Desktop,Pro,Churned
165625,2022-07-26,India,18-24,Male,Facebook Ads,Mobile,Free,Active
165626,2025-09-25,UAE,25-34,Male,Referral,Mobile,Free,Active
165627,2025-06-05,India,25-34,Female,Organic Search,Mobile,Free,Active
165628,2025-06-02,Australia,45-54,Male,Google Ads,Desktop,Free,Inactive
165629,2026-05-30,USA,25-34,Female,Facebook Ads,Mobile,Free,Churned
165630,2024-07-23,Canada,45-54,Male,Email,Mobile,Free,Active
165631,2025-05-23,USA,25-34,Male,Organic Search,Desktop,Free,Active
165632,2024-06-25,India,35-44,Male,Facebook Ads,Desktop,Free,Active
165633,2022-01-18,India,25-34,Female,Email,Desktop,Basic,Active
165634,2023-03-21,UK,25-34,Male,Facebook Ads,Mobile,Free,Active
165635,2022-09-10,UK,18-24,Female,Google Ads,Mobile,Pro,Active
165636,2022-03-26,UAE,35-44,Male,Facebook Ads,Mobile,Free,Active
165637,2025-02-15,UK,18-24,Male,Facebook Ads,Desktop,Free,Active
165638,2022-05-08,India,35-44,Male,Instagram,Tablet,Free,Active
165639,2024-12-23,India,18-24,Male,Google Ads,Mobile,Free,Active
165640,2023-03-11,Australia,18-24,Male,Email,Mobile,Free,Active
165641,2023-06-26,Germany,55+,Male,Instagram,Mobile,Free,Churned
165642,2025-02-18,UK,35-44,Male,Instagram,Desktop,Pro,Inactive
165643,2026-01-24,USA,18-24,Female,Google Ads,Tablet,Free,Inactive
165644,2022-01-09,Germany,25-34,Male,Google Ads,Mobile,Free,Active
165645,2025-06-19,India,18-24,Male,Organic Search,Desktop,Free,Churned
165646,2025-01-23,India,25-34,Male,Google Ads,Desktop,Free,Inactive
165647,2023-12-10,USA,45-54,Female,LinkedIn,Desktop,Free,Active
165648,2026-01-25,India,25-34,Male,Instagram,Desktop,Free,Active
165649,2023-06-14,UK,35-44,Male,Facebook Ads,Mobile,Free,Active
165650,2023-06-12,India,18-24,Female,Email,Tablet,Free,Active
165651,2024-12-22,India,25-34,Male,Instagram,Desktop,Basic,Active
165652,2024-07-22,India,25-34,Male,Google Ads,Desktop,Free,Active
165653,2025-02-02,UK,25-34,Male,Organic Search,Desktop,Free,Active
165654,2025-03-20,India,25-34,Male,Google Ads,Desktop,Free,Active
165655,2022-04-02,India,35-44,Male,Referral,Desktop,Basic,Active
165656,2026-08-07,India,25-34,Male,LinkedIn,Mobile,Free,Active
165657,2026-06-23,India,35-44,Male,Email,Tablet,Free,Active
165658,2023-07-11,UK,25-34,Male,Organic Search,Mobile,Free,Active
165659,2024-12-29,India,25-34,Male,Email,Tablet,Free,Inactive
165660,2023-05-21,India,35-44,Male,Organic Search,Desktop,Free,Active
165661,2023-01-30,Australia,35-44,Female,Organic Search,Mobile,Pro,Active
165662,2023-06-07,India,25-34,Female,Google Ads,Mobile,Free,Active
165663,2024-05-02,Singapore,35-44,Female,Facebook Ads,Desktop,Free,Active
165664,2026-06-19,UK,18-24,Male,LinkedIn,Desktop,Free,Active
165665,2023-10-14,India,18-24,Male,LinkedIn,Mobile,Basic,Active
165666,2025-01-09,India,35-44,Female,Email,Mobile,Free,Active
165667,2024-02-12,UAE,25-34,Male,Facebook Ads,Desktop,Free,Inactive
165668,2025-11-18,UK,45-54,Male,Facebook Ads,Desktop,Free,Active
165669,2024-07-26,UK,35-44,Female,Instagram,Mobile,Free,Active
165670,2026-02-16,UK,18-24,Female,Google Ads,Mobile,Free,Active
165671,2025-07-23,USA,35-44,Male,Referral,Mobile,Free,Active
165672,2022-10-05,India,25-34,Female,Organic Search,Mobile,Basic,Active
165673,2024-03-03,India,35-44,Female,Instagram,Desktop,Free,Active
165674,2022-05-03,UK,55+,Female,Organic Search,Desktop,Free,Active
165675,2023-01-10,Germany,45-54,Male,Referral,Desktop,Free,Active
165676,2022-07-24,India,25-34,Female,Organic Search,Mobile,Free,Active
165677,2023-03-20,USA,25-34,Male,Organic Search,Mobile,Free,Active
165678,2022-05-24,UAE,25-34,Male,Referral,Desktop,Basic,Active
165679,2025-10-04,India,25-34,Male,Google Ads,Desktop,Pro,Active
165680,2024-10-29,India,25-34,Male,Instagram,Desktop,Free,Active
165681,2025-11-09,India,35-44,Female,Instagram,Mobile,Free,Active
165682,2022-03-02,India,25-34,Male,Instagram,Desktop,Free,Active
165683,2024-05-14,USA,35-44,Male,Facebook Ads,Desktop,Free,Active
165684,2025-12-11,India,18-24,Female,Organic Search,Mobile,Pro,Active
165685,2024-05-15,India,25-34,Female,LinkedIn,Mobile,Free,Inactive
165686,2026-03-12,Canada,25-34,Female,Organic Search,Tablet,Free,Inactive
165687,2026-01-29,Canada,25-34,Male,Google Ads,Mobile,Free,Active
165688,2024-04-29,Germany,35-44,Female,Email,Desktop,Pro,Active
165689,2023-09-02,Singapore,45-54,Female,Organic Search,Mobile,Free,Active
165690,2022-04-25,Germany,25-34,Female,Facebook Ads,Mobile,Basic,Inactive
165691,2023-10-18,India,35-44,Male,Email,Mobile,Basic,Active
165692,2025-08-03,India,25-34,Male,Facebook Ads,Mobile,Free,Active
165693,2025-05-25,India,25-34,Female,Email,Mobile,Basic,Inactive
165694,2025-03-29,India,25-34,Male,Organic Search,Desktop,Enterprise,Active
165695,2024-09-02,India,35-44,Female,Organic Search,Desktop,Free,Inactive
165696,2025-07-25,UK,18-24,Female,LinkedIn,Desktop,Free,Churned
165697,2025-11-01,Canada,25-34,Male,Google Ads,Tablet,Free,Active
165698,2023-09-14,India,25-34,Male,Google Ads,Desktop,Free,Active
165699,2023-04-01,UK,55+,Female,Organic Search,Tablet,Basic,Inactive
165700,2025-08-04,India,55+,Female,Facebook Ads,Desktop,Free,Active
165701,2022-02-19,USA,25-34,Female,Referral,Mobile,Free,Active
165702,2024-12-23,India,18-24,Male,Email,Desktop,Free,Active
165703,2024-10-18,UAE,25-34,Male,Organic Search,Desktop,Basic,Active
165704,2026-01-24,Singapore,25-34,Male,Google Ads,Desktop,Basic,Active
165705,2025-02-12,India,25-34,Male,Referral,Mobile,Pro,Churned
165706,2022-01-18,Singapore,35-44,Male,Google Ads,Mobile,Free,Inactive
165707,2025-12-10,India,18-24,Male,Organic Search,Desktop,Free,Churned
165708,2023-03-10,USA,25-34,Male,Organic Search,Desktop,Free,Churned
165709,2024-06-30,USA,45-54,Female,Instagram,Desktop,Free,Active
165710,2024-12-09,Canada,35-44,Female,Organic Search,Tablet,Free,Inactive
165711,2022-12-21,India,25-34,Male,Google Ads,Desktop,Free,Active
165712,2025-08-08,India,18-24,Male,LinkedIn,Mobile,Free,Active
165713,2026-05-09,India,35-44,Male,Google Ads,Desktop,Pro,Active
165714,2023-11-16,USA,18-24,Male,Referral,Tablet,Free,Active
165715,2025-12-16,USA,18-24,Male,Google Ads,Mobile,Free,Active
165716,2023-05-09,Australia,18-24,Female,Organic Search,Tablet,Basic,Active
165717,2024-06-17,India,35-44,Female,Google Ads,Mobile,Pro,Active
165718,2022-08-07,UAE,18-24,Male,Email,Desktop,Free,Active
165719,2022-09-17,UAE,25-34,Female,Instagram,Tablet,Free,Inactive
165720,2024-05-06,India,18-24,Male,Instagram,Desktop,Free,Active
165721,2026-02-14,India,25-34,Male,Email,Mobile,Free,Active
165722,2024-12-13,USA,18-24,Female,Facebook Ads,Mobile,Free,Active
165723,2024-12-16,India,25-34,Male,Organic Search,Desktop,Basic,Active
165724,2024-10-13,USA,25-34,Female,Facebook Ads,Mobile,Basic,Active
165725,2022-02-17,India,18-24,Male,Email,Mobile,Free,Active
165726,2023-08-12,Canada,25-34,Male,Referral,Mobile,Free,Active
165727,2022-06-14,India,18-24,Female,Organic Search,Desktop,Basic,Inactive
165728,2023-11-15,USA,35-44,Other,Organic Search,Mobile,Basic,Active
165729,2026-05-30,USA,25-34,Male,LinkedIn,Mobile,Basic,Inactive
165730,2023-10-18,UAE,35-44,Male,Referral,Desktop,Free,Active
165731,2024-09-23,UK,35-44,Female,Organic Search,Mobile,Enterprise,Churned
165732,2025-01-11,India,25-34,Male,Instagram,Desktop,Free,Active
165733,2025-07-27,India,35-44,Female,Facebook Ads,Desktop,Free,Active
165734,2022-07-21,India,55+,Female,Facebook Ads,Mobile,Free,Active
165735,2023-04-27,Canada,25-34,Female,Organic Search,Desktop,Free,Active
165736,2025-07-17,USA,25-34,Female,Instagram,Desktop,Basic,Active
165737,2026-02-12,UK,25-34,Female,Email,Mobile,Free,Churned
165738,2024-06-19,Germany,18-24,Male,Organic Search,Mobile,Free,Active
165739,2023-02-15,India,18-24,Male,Google Ads,Desktop,Free,Active
165740,2026-01-03,Canada,35-44,Female,Google Ads,Desktop,Pro,Active
165741,2022-06-09,Canada,35-44,Female,Facebook Ads,Tablet,Free,Active
165742,2023-08-05,Australia,35-44,Male,Facebook Ads,Desktop,Pro,Churned
165743,2026-08-04,UAE,35-44,Female,Facebook Ads,Desktop,Free,Active
165744,2022-12-09,India,35-44,Male,Facebook Ads,Desktop,Basic,Active
165745,2022-09-02,USA,25-34,Male,Organic Search,Mobile,Free,Inactive
165746,2024-09-05,India,35-44,Male,Facebook Ads,Mobile,Free,Active
165747,2025-10-01,India,25-34,Male,Email,Mobile,Free,Inactive
165748,2023-11-24,India,25-34,Male,Email,Mobile,Free,Churned
165749,2024-03-05,Germany,18-24,Female,Email,Desktop,Basic,Inactive
165750,2022-10-09,India,45-54,Female,Organic Search,Mobile,Pro,Inactive
165751,2023-07-08,India,35-44,Female,Email,Desktop,Free,Active
165752,2024-09-11,UK,45-54,Male,LinkedIn,Tablet,Free,Active
165753,2025-05-01,Canada,25-34,Female,LinkedIn,Desktop,Free,Active
165754,2025-05-18,UK,45-54,Male,LinkedIn,Mobile,Free,Active
165755,2023-07-19,India,25-34,Male,Organic Search,Desktop,Basic,Active
165756,2026-01-19,USA,35-44,Female,Google Ads,Desktop,Free,Active
165757,2023-06-01,India,25-34,Female,Google Ads,Desktop,Free,Active
165758,2023-05-20,UAE,18-24,Male,Organic Search,Desktop,Free,Active
165759,2023-02-07,UAE,25-34,Male,Google Ads,Mobile,Basic,Inactive
165760,2022-08-16,India,35-44,Other,Google Ads,Mobile,Basic,Active
165761,2024-10-14,UK,55+,Female,LinkedIn,Desktop,Free,Active
165762,2025-01-20,Australia,35-44,Male,Organic Search,Desktop,Free,Inactive
165763,2022-11-22,India,35-44,Female,Organic Search,Tablet,Free,Active
165764,2024-07-09,UK,45-54,Male,Instagram,Desktop,Free,Active
165765,2023-04-08,India,35-44,Male,Facebook Ads,Mobile,Free,Churned
165766,2026-01-19,India,45-54,Female,Facebook Ads,Desktop,Basic,Active
165767,2026-07-12,Singapore,35-44,Male,Google Ads,Mobile,Basic,Inactive
165768,2022-03-21,UK,25-34,Male,Organic Search,Mobile,Free,Active
165769,2023-12-22,Australia,35-44,Male,Organic Search,Tablet,Free,Active
165770,2025-08-22,USA,18-24,Male,Organic Search,Tablet,Free,Active
165771,2025-06-16,India,18-24,Male,Instagram,Mobile,Free,Active
165772,2024-09-05,India,25-34,Male,Instagram,Mobile,Basic,Churned
165773,2024-04-16,Germany,18-24,Female,Google Ads,Desktop,Free,Inactive
165774,2024-06-09,India,25-34,Female,Google Ads,Desktop,Free,Active
165775,2022-10-04,India,45-54,Female,Email,Desktop,Free,Inactive
165776,2022-03-07,India,35-44,Male,Google Ads,Desktop,Pro,Active
165777,2024-12-17,India,25-34,Male,Instagram,Mobile,Basic,Active
165778,2023-09-25,India,45-54,Male,Google Ads,Desktop,Pro,Inactive
165779,2026-08-17,Germany,18-24,Male,Instagram,Mobile,Free,Active
165780,2022-01-29,India,25-34,Female,LinkedIn,Mobile,Enterprise,Active
165781,2024-06-21,Australia,18-24,Female,Organic Search,Desktop,Free,Active
165782,2024-12-02,India,25-34,Male,Organic Search,Mobile,Free,Active
165783,2023-07-16,USA,25-34,Male,Google Ads,Mobile,Free,Active
165784,2026-01-04,USA,25-34,Male,Instagram,Mobile,Free,Inactive
165785,2024-04-01,Canada,35-44,Female,Google Ads,Tablet,Pro,Active
165786,2023-06-03,Canada,35-44,Female,LinkedIn,Mobile,Basic,Active
165787,2022-01-28,UK,25-34,Male,Instagram,Desktop,Free,Inactive
165788,2026-04-14,Australia,25-34,Male,Facebook Ads,Mobile,Free,Churned
165789,2022-08-24,India,25-34,Female,Referral,Desktop,Pro,Active
165790,2023-11-12,USA,25-34,Female,Organic Search,Desktop,Free,Active
165791,2024-06-24,USA,18-24,Male,Google Ads,Mobile,Basic,Active
165792,2024-07-08,India,25-34,Female,Facebook Ads,Mobile,Free,Churned
165793,2023-08-26,USA,25-34,Female,Organic Search,Desktop,Basic,Churned
165794,2024-04-12,USA,25-34,Female,Referral,Mobile,Basic,Active
165795,2024-03-01,USA,35-44,Male,Google Ads,Desktop,Basic,Active
165796,2022-10-12,India,25-34,Male,Email,Mobile,Free,Active
165797,2022-08-28,USA,25-34,Male,Instagram,Desktop,Free,Inactive
165798,2025-05-13,Canada,55+,Male,Email,Desktop,Free,Inactive
165799,2025-06-12,India,25-34,Male,Referral,Mobile,Free,Inactive
165800,2025-11-30,USA,25-34,Male,Google Ads,Desktop,Free,Active
